STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,YEAR,MONTH,PRCP,TAVG
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1973,9,216,6.1
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1973,10,211.6,1.2
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1973,11,59.1,0.8
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1973,12,191.6,-3.5
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1974,1,4.9,-7.2
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1974,2,120.5,-4.8
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1974,3,145.4,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1974,4,67.6,-0.8
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1974,5,65.6,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1974,6,0,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1974,7,49.2,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1974,8,73.4,9
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1981,2,108.7,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1982,1,10.2,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1982,2,0,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1982,3,34.5,
GLE00147241,"KANGILINNGUIT, GL",61.2331,-48.1,35,1982,4,103.5,
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1962,1,14.6,-16.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1962,2,9.8,-18.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1962,3,2.9,-7.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1962,4,2.9,-5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1962,5,12.5,4.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1962,6,13.5,9.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1962,7,8.7,12.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1962,8,31.9,8.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1962,9,30.7,2.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1962,10,15.4,-6.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1962,11,15.7,-9.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1962,12,5.8,-13.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1963,1,7,-8.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1963,2,7.9,-10.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1963,3,6.1,-14.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1963,4,0,-2.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1963,5,17.7,-0.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1963,6,10.3,8.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1963,7,13,10
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1963,8,46.2,9.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1963,9,27.3,1.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1963,10,22.9,-7.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1963,11,7.1,-13.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1963,12,2.8,-9.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1964,1,6,-12.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1964,2,25.7,-9.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1964,3,24.1,-20.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1964,4,10.7,-6.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1964,5,13.5,1.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1964,6,37.7,7.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1964,7,68.9,8.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1964,8,9.7,9.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1964,9,12.8,4.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1964,10,21.3,-7.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1964,11,8.2,-15.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1964,12,37.5,-14.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1965,1,42.8,-19.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1965,2,18.6,-7.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1965,3,6.1,-12.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1965,4,14.9,-8.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1965,5,1.3,6.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1965,6,25.4,7.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1965,7,8.7,11.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1965,8,14.5,8.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1965,9,14.7,2.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1965,10,16.3,-5.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1965,11,5.4,-9.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1965,12,14.6,-21.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1966,1,12.7,-26.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1966,2,3.9,-18.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1966,3,7.7,-20.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1966,4,4.8,-9.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1966,5,0.6,0.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1966,6,5.4,8.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1966,7,38.7,10.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1966,8,0,9.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1966,9,13.7,3.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1966,10,11.5,-0.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1966,11,30.6,-7.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1966,12,49.7,-17.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1967,1,19,-12.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1967,2,13.2,-20.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1967,3,10.1,-22.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1967,4,9.4,-12.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1967,5,5.6,4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1967,6,22.5,7.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1967,7,13.6,10.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1967,8,6.1,7.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1967,9,51.3,2.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1967,10,22.1,-8.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1967,11,19.9,-14
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1967,12,8.5,-18.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1968,1,16.2,-21.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1968,2,19.7,-15.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1968,3,40.4,-22
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1968,4,8.9,-5.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1968,5,3.5,7.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1968,6,12.6,10.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1968,7,26,12.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1968,8,30.2,9.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1968,9,31.5,4.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1968,10,0.5,-2.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1968,11,21.9,-12.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1968,12,19.9,-14.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1969,1,9.9,-15.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1969,2,4.9,-12
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1969,3,12.7,-14.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1969,4,6.4,-8.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1969,5,2.1,5.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1969,6,30.8,8.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1969,7,21.9,10.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1969,8,16.5,9.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1969,9,40.8,1.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1969,10,39.6,-9.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1969,11,32,-7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1969,12,25.2,-17.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1970,1,6.8,-20.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1970,2,5.6,-13.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1970,3,30.8,-17.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1970,4,8.3,-7.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1970,5,9.5,-0.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1970,6,17.9,7.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1970,7,43.4,9.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1970,8,35,7.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1970,9,30.6,4.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1970,10,34.7,-3.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1970,11,15.8,-10.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1970,12,10,-16.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1975,12,,-16.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1976,1,,-22.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1976,2,,-19.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1976,3,,-17.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1976,4,,-9.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1976,5,,2.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1976,6,,9.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1976,7,,11.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1976,8,,7.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1976,9,,6.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1976,10,,-4.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1976,11,,-9.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1976,12,7.6,-9.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1977,1,6.8,-13.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1977,2,4.5,-13.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1977,3,2,-10.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1977,4,7,-2.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1977,5,8,5.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1977,6,29,9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1977,7,16.4,12
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1977,8,0,9.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1977,9,28.3,2.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1977,10,13.7,-5.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1977,11,65.7,-6.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1977,12,13.6,-15.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1978,1,12.6,-20.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1978,2,5.1,-22.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1978,3,8.3,-20.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1978,4,8.7,-9.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1978,5,17.6,0.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1978,6,9.5,6.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1978,7,17.2,11.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1978,8,57.6,9.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1978,9,23.8,4.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1978,10,83.9,-3.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1978,11,16.4,-19.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1978,12,1.6,-6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1979,1,14.5,-12.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1979,2,7.4,-14.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1979,3,5.4,-12.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1979,4,7.1,-2.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1979,5,25,3.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1979,6,46.5,7.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1979,7,50.1,9.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1979,8,0.8,9.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1979,9,34.4,3.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1979,10,12.4,-3.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1979,11,8,-16.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1979,12,12.4,-20.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1980,1,11.8,-10.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1980,2,4.1,-16.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1980,3,11.4,-10.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1980,4,14.4,-8.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1980,5,0,5.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1980,6,10.5,10.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1980,7,16.3,11.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1980,8,0.4,10
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1980,9,18.5,4.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1980,10,18.5,-5.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1980,11,5.7,-9.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1980,12,20,-17.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1981,1,14.3,-20.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1981,2,10.6,-21.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1981,3,5.9,-17.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1981,4,16.4,-9.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1981,5,5.1,2.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1981,6,13.5,9.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1981,7,56.8,10.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1981,8,43.3,8.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1981,9,24.1,4.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1981,10,6.7,-4.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1981,11,9.6,-13.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1981,12,0.8,-13.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1982,1,3.5,
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1982,2,8.7,
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1982,3,9,
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1982,4,3.1,-5.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1982,5,13.5,2.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1982,6,3.8,9.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1982,7,83.5,9.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1982,8,31.5,8.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1982,9,20,0.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1982,10,15.1,
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1982,11,6.1,
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1982,12,10.2,
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1983,1,1.1,
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1983,2,7.2,-23
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1983,3,4.6,-24.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1983,4,30.3,-9.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1983,5,4.2,2.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1983,6,23.7,8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1983,7,59.7,8.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1983,8,119.6,6.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1983,9,6.7,2.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1983,10,24.8,-7.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1983,11,46.9,-13.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1983,12,10,-15
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1984,1,7.2,-29.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1984,2,1.4,-36.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1984,3,3.9,-18
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1984,4,5.5,-14.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1984,5,22.8,-1.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1984,6,13.3,8.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1984,7,14.7,11.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1984,8,49.8,8.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1984,9,22.1,2.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1984,10,13.2,-7.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1984,11,15,-11.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1984,12,4.7,-18.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1985,1,4.7,-8.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1985,2,0.7,-20.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1985,3,4.3,-13.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1985,4,9.7,-4.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1985,5,2.8,7.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1985,6,44.1,10.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1985,7,17.1,11.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1985,8,21.6,9.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1985,9,11,4.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1985,10,2.4,-8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1985,11,27.1,-8.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1985,12,0,-11.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1986,1,14.7,-12.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1986,2,0.4,-6.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1986,3,8,-16.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1986,4,28.4,-7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1986,5,11.5,2.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1986,6,13.1,8.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1986,7,63,11.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1986,8,75.5,9.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1986,9,82.3,6.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1986,10,20,-7.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1986,11,7.5,-18.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1986,12,6.5,-21.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1987,1,12.4,-16.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1987,2,0.9,-23.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1987,3,6.6,-16.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1987,4,5.6,-8.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1987,5,9.2,3.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1987,6,23.9,10.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1987,7,25.7,10.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1987,8,15.2,10.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1987,9,29.4,5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1987,10,33.5,-5.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1987,11,15.3,-9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1987,12,14.1,-21.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1988,1,3.4,-19.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1988,2,13.7,-12.5
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1988,3,9.3,-14
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1988,4,3,-7.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1988,5,22.6,3.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1988,6,43.8,7.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1988,7,10.7,11.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1988,8,27.2,9.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1988,9,16.4,3.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1988,10,5.6,-1.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1988,11,11.4,-9.4
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1988,12,11.8,-15.9
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1989,1,24.2,-25.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1989,2,0.3,-29.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1989,3,0,-23.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1989,4,0.7,-6.8
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1989,5,16.4,2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1989,6,34.1,8.7
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1989,7,38.6,11.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1989,8,39.1,8.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1989,9,32.2,1.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1989,10,18.6,-9.1
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1989,11,1.5,-7.3
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1989,12,4.4,-16.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1990,1,0.5,-23.2
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1990,2,0.6,-24.6
GLW00016504,"SONDRESTROM, GL",67.01667,-50.8,50.3,1990,3,12,-16.9
